NPI,SERVICE_AREA_STATE,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP
1033560057,MI,58594,MIS001,48653
1093377210,MI,29698,MIS007,49201
1104849025,MI,29698,MIS007,49201
1568031250,MI,29698,MIS007,49201
1588234058,MI,29698,MIS007,49201
1700531837,MI,29698,MIS007,49201
1881190593,MI,29698,MIS007,49201
1417284688,MI,29698,MIS007,49201
1134539265,MI,58594,MIS001,48471
1558492850,MI,58594,MIS001,48471
1568463800,MI,58594,MIS001,48471
1891760286,MI,58594,MIS001,48471
1083034771,TX,66252,TXS002,78666
1083126668,TX,66252,TXS002,78666
1083675086,TX,66252,TXS002,78666
1134348535,TX,66252,TXS002,78666
1144278326,TX,66252,TXS002,78666
1144450131,TX,66252,TXS002,78666
1154383669,TX,66252,TXS002,78666
1154646560,TX,66252,TXS002,78666
1184116063,TX,66252,TXS002,78666
1194953117,TX,66252,TXS002,78666
1215536537,TX,66252,TXS002,78666
1245316884,TX,66252,TXS002,78666
1245423326,TX,66252,TXS002,78666
1295767465,TX,66252,TXS002,78666
1326794553,TX,66252,TXS002,78666
1366548547,TX,66252,TXS002,78666
1366848541,TX,66252,TXS002,78666
1376047217,TX,66252,TXS002,78666
1437579455,TX,66252,TXS002,78666
1457765547,TX,66252,TXS002,78666
1477133106,TX,66252,TXS002,78666
1508939141,TX,66252,TXS002,78666
1548713258,TX,66252,TXS002,78666
1578106753,TX,66252,TXS002,78666
1578524955,TX,66252,TXS002,78666
1609563980,TX,66252,TXS002,78666
1629428826,TX,66252,TXS002,78666
1669091096,TX,66252,TXS002,78666
1679223903,TX,66252,TXS002,78666
1679833354,TX,66252,TXS002,78666
1689993297,TX,66252,TXS002,78666
1710543939,TX,66252,TXS002,78666
1770579187,TX,66252,TXS002,78666
1770970451,TX,66252,TXS002,78666
1790109866,TX,66252,TXS002,78666
1790211209,TX,66252,TXS002,78666
1801471214,TX,66252,TXS002,78666
1821300278,TX,66252,TXS002,78666
1821404039,TX,66252,TXS002,78666
1841220092,TX,66252,TXS002,78666
1881973147,TX,66252,TXS002,78666
1891172938,TX,66252,TXS002,78666
1922468370,TX,66252,TXS002,78666
1922645225,TX,66252,TXS002,78666
1356952212,TX,66252,TXS002,78666
1568749224,TX,66252,TXS002,78666
1801016480,TX,66252,TXS002,78666
1932659257,TX,66252,TXS002,78666
1033266911,TX,66252,TXS002,78666
1275500100,TX,66252,TXS002,78666
1366706921,TX,66252,TXS002,78666
1598944571,TX,66252,TXS002,78666
1881702900,TX,66252,TXS002,78666
1336671924,TX,66252,TXS002,78666
1568680080,TX,66252,TXS002,78666
1851351704,TX,66252,TXS002,78666
1861723108,TX,66252,TXS002,78666
1023853728,TX,66252,TXS002,78666
1063119121,TX,66252,TXS002,78666
1114379849,TX,66252,TXS002,78666
1134803349,TX,66252,TXS002,78666
1154991255,TX,66252,TXS002,78666
1164579595,TX,66252,TXS002,78666
1174207112,TX,66252,TXS002,78666
1205194537,TX,66252,TXS002,78666
1295374601,TX,66252,TXS002,78666
1407422520,TX,66252,TXS002,78666
1417278086,TX,66252,TXS002,78666
1457856676,TX,66252,TXS002,78666
1457974909,TX,66252,TXS002,78666
1467487702,TX,66252,TXS002,78666
1477119287,TX,66252,TXS002,78666
1528016557,TX,66252,TXS002,78666
1528112646,TX,66252,TXS002,78666
1548551427,TX,66252,TXS002,78666
1558869875,TX,66252,TXS002,78666
1568694834,TX,66252,TXS002,78666
1619609468,TX,66252,TXS002,78666
1669457388,TX,66252,TXS002,78666
1689660805,TX,66252,TXS002,78666
1699271833,TX,66252,TXS002,78666
1730370578,TX,66252,TXS002,78666
1770222317,TX,66252,TXS002,78666
1790169662,TX,66252,TXS002,78666
1861477952,TX,66252,TXS002,78666
1902281660,TX,66252,TXS002,78666
1962871624,TX,66252,TXS002,78666
1245861160,TX,66252,TXS002,78666
1720074719,TX,66252,TXS002,78666
1083034771,TX,66252,TXS001,78666
1083126668,TX,66252,TXS001,78666
1083675086,TX,66252,TXS001,78666
1134348535,TX,66252,TXS001,78666
1144278326,TX,66252,TXS001,78666
1144450131,TX,66252,TXS001,78666
1154383669,TX,66252,TXS001,78666
1154646560,TX,66252,TXS001,78666
1184116063,TX,66252,TXS001,78666
1194953117,TX,66252,TXS001,78666
1215536537,TX,66252,TXS001,78666
1245316884,TX,66252,TXS001,78666
1245423326,TX,66252,TXS001,78666
1295767465,TX,66252,TXS001,78666
1326794553,TX,66252,TXS001,78666
1366548547,TX,66252,TXS001,78666
1366848541,TX,66252,TXS001,78666
1376047217,TX,66252,TXS001,78666
1437579455,TX,66252,TXS001,78666
1457765547,TX,66252,TXS001,78666
1477133106,TX,66252,TXS001,78666
1508939141,TX,66252,TXS001,78666
1548713258,TX,66252,TXS001,78666
1578106753,TX,66252,TXS001,78666
1578524955,TX,66252,TXS001,78666
1609563980,TX,66252,TXS001,78666
1629428826,TX,66252,TXS001,78666
1669091096,TX,66252,TXS001,78666
1679223903,TX,66252,TXS001,78666
1679833354,TX,66252,TXS001,78666
1689993297,TX,66252,TXS001,78666
1710543939,TX,66252,TXS001,78666
1770579187,TX,66252,TXS001,78666
1770970451,TX,66252,TXS001,78666
1790109866,TX,66252,TXS001,78666
1790211209,TX,66252,TXS001,78666
1801471214,TX,66252,TXS001,78666
1821300278,TX,66252,TXS001,78666
1821404039,TX,66252,TXS001,78666
1841220092,TX,66252,TXS001,78666
1881973147,TX,66252,TXS001,78666
1891172938,TX,66252,TXS001,78666
1922468370,TX,66252,TXS001,78666
1922645225,TX,66252,TXS001,78666
1356952212,TX,66252,TXS001,78666
1568749224,TX,66252,TXS001,78666
1801016480,TX,66252,TXS001,78666
1932659257,TX,66252,TXS001,78666
1033266911,TX,66252,TXS001,78666
1275500100,TX,66252,TXS001,78666
1366706921,TX,66252,TXS001,78666
1598944571,TX,66252,TXS001,78666
1881702900,TX,66252,TXS001,78666
1336671924,TX,66252,TXS001,78666
1568680080,TX,66252,TXS001,78666
1851351704,TX,66252,TXS001,78666
1861723108,TX,66252,TXS001,78666
1023853728,TX,66252,TXS001,78666
1063119121,TX,66252,TXS001,78666
1114379849,TX,66252,TXS001,78666
1134803349,TX,66252,TXS001,78666
1154991255,TX,66252,TXS001,78666
1164579595,TX,66252,TXS001,78666
1174207112,TX,66252,TXS001,78666
1205194537,TX,66252,TXS001,78666
1295374601,TX,66252,TXS001,78666
1407422520,TX,66252,TXS001,78666
1417278086,TX,66252,TXS001,78666
1457856676,TX,66252,TXS001,78666
1457974909,TX,66252,TXS001,78666
1467487702,TX,66252,TXS001,78666
1477119287,TX,66252,TXS001,78666
1528016557,TX,66252,TXS001,78666
1528112646,TX,66252,TXS001,78666
1548551427,TX,66252,TXS001,78666
1558869875,TX,66252,TXS001,78666
1568694834,TX,66252,TXS001,78666
1619609468,TX,66252,TXS001,78666
1669457388,TX,66252,TXS001,78666
1689660805,TX,66252,TXS001,78666
1699271833,TX,66252,TXS001,78666
1730370578,TX,66252,TXS001,78666
1770222317,TX,66252,TXS001,78666
1790169662,TX,66252,TXS001,78666
1861477952,TX,66252,TXS001,78666
1902281660,TX,66252,TXS001,78666
1962871624,TX,66252,TXS001,78666
1245861160,TX,66252,TXS001,78666
1720074719,TX,66252,TXS001,78666
1003445263,MI,58594,MIS001,49444
1013438886,MI,58594,MIS001,49444
1013989177,MI,58594,MIS001,49444
1023000189,MI,58594,MIS001,49444
1023129517,MI,58594,MIS001,49444
1023374048,MI,58594,MIS001,49444
1033200720,MI,58594,MIS001,49444
1033544796,MI,58594,MIS001,49444
1043474919,MI,58594,MIS001,49444
1053793471,MI,58594,MIS001,49444
1053947176,MI,58594,MIS001,49444
1073549044,MI,58594,MIS001,49444
1073550034,MI,58594,MIS001,49444
1083156723,MI,58594,MIS001,49444
1093200081,MI,58594,MIS001,49444
1093226920,MI,58594,MIS001,49444
1093412215,MI,58594,MIS001,49444
1093755167,MI,58594,MIS001,49444
1104459718,MI,58594,MIS001,49444
1114361649,MI,58594,MIS001,49444
1114436391,MI,58594,MIS001,49444
1124012521,MI,58594,MIS001,49444
1124686365,MI,58594,MIS001,49444
1154391589,MI,58594,MIS001,49444
1154816882,MI,58594,MIS001,49444
1164862033,MI,58594,MIS001,49444
1174087084,MI,58594,MIS001,49444
1174741409,MI,58594,MIS001,49444
1174758262,MI,58594,MIS001,49444
1184601841,MI,58594,MIS001,49444
1194044636,MI,58594,MIS001,49444
1194163279,MI,58594,MIS001,49444
1194298794,MI,58594,MIS001,49444
1194354787,MI,58594,MIS001,49444
1194788943,MI,58594,MIS001,49444
1205155710,MI,58594,MIS001,49444
1205175593,MI,58594,MIS001,49444
1215220330,MI,58594,MIS001,49444
1215257134,MI,58594,MIS001,49444
1225310774,MI,58594,MIS001,49444
1225474174,MI,58594,MIS001,49444
1235220914,MI,58594,MIS001,49444
1235385964,MI,58594,MIS001,49444
1235579954,MI,58594,MIS001,49444
1235851122,MI,58594,MIS001,49444
1255548442,MI,58594,MIS001,49444
1265608707,MI,58594,MIS001,49444
1275748212,MI,58594,MIS001,49444
1285094706,MI,58594,MIS001,49444
1285615443,MI,58594,MIS001,49444
1285658955,MI,58594,MIS001,49444
1295051977,MI,58594,MIS001,49444
1295985034,MI,58594,MIS001,49444
1306026133,MI,58594,MIS001,49444
1306145990,MI,58594,MIS001,49444
1306809546,MI,58594,MIS001,49444
1306858048,MI,58594,MIS001,49444
1326131335,MI,58594,MIS001,49444
1336361138,MI,58594,MIS001,49444
1346477973,MI,58594,MIS001,49444
1356776207,MI,58594,MIS001,49444
1356909501,MI,58594,MIS001,49444
1366768756,MI,58594,MIS001,49444
1396965356,MI,58594,MIS001,49444
1437599727,MI,58594,MIS001,49444
1457579849,MI,58594,MIS001,49444
1457900219,MI,58594,MIS001,49444
1457974784,MI,58594,MIS001,49444
1467618546,MI,58594,MIS001,49444
1467656272,MI,58594,MIS001,49444
1467937102,MI,58594,MIS001,49444
1467980441,MI,58594,MIS001,49444
1487617338,MI,58594,MIS001,49444
1497301311,MI,58594,MIS001,49444
1508091364,MI,58594,MIS001,49444
1508295973,MI,58594,MIS001,49444
1528552122,MI,58594,MIS001,49444
1528773033,MI,58594,MIS001,49444
1538659180,MI,58594,MIS001,49444
1538708227,MI,58594,MIS001,49444
1538778352,MI,58594,MIS001,49444
1548575491,MI,58594,MIS001,49444
1548800113,MI,58594,MIS001,49444
1568959609,MI,58594,MIS001,49444
1578798096,MI,58594,MIS001,49444
1578832325,MI,58594,MIS001,49444
1578915187,MI,58594,MIS001,49444
1588379762,MI,58594,MIS001,49444
1619900412,MI,58594,MIS001,49444
1629707021,MI,58594,MIS001,49444
1649583063,MI,58594,MIS001,49444
1649663493,MI,58594,MIS001,49444
1649704495,MI,58594,MIS001,49444
1659369726,MI,58594,MIS001,49444
1659583888,MI,58594,MIS001,49444
1659722627,MI,58594,MIS001,49444
1679028591,MI,58594,MIS001,49444
1689600827,MI,58594,MIS001,49444
1689613952,MI,58594,MIS001,49444
1699241588,MI,58594,MIS001,49444
1700415965,MI,58594,MIS001,49444
1700801081,MI,58594,MIS001,49444
1710951827,MI,58594,MIS001,49444
1720572340,MI,58594,MIS001,49444
1730471368,MI,58594,MIS001,49444
1740282904,MI,58594,MIS001,49444
1740799451,MI,58594,MIS001,49444
1750516191,MI,58594,MIS001,49444
1750648945,MI,58594,MIS001,49444
1750897245,MI,58594,MIS001,49444
1780653659,MI,58594,MIS001,49444
1790103737,MI,58594,MIS001,49444
1790778397,MI,58594,MIS001,49444
1811323777,MI,58594,MIS001,49444
1811357924,MI,58594,MIS001,49444
1811697758,MI,58594,MIS001,49444
1821044280,MI,58594,MIS001,49444
1851741854,MI,58594,MIS001,49444
1851974075,MI,58594,MIS001,49444
1861484636,MI,58594,MIS001,49444
1871574046,MI,58594,MIS001,49444
1871587287,MI,58594,MIS001,49444
1881078137,MI,58594,MIS001,49444
1881189520,MI,58594,MIS001,49444
1891101416,MI,58594,MIS001,49444
1891154621,MI,58594,MIS001,49444
1902342298,MI,58594,MIS001,49444
1912366386,MI,58594,MIS001,49444
1912951211,MI,58594,MIS001,49444
1922444389,MI,58594,MIS001,49444
1952783888,MI,58594,MIS001,49444
1962847756,MI,58594,MIS001,49444
1982287256,MI,58594,MIS001,49444
1992467526,MI,58594,MIS001,49444
1013604966,MI,58594,MIS001,49444
1073904983,MI,58594,MIS001,49444
1083280101,MI,58594,MIS001,49444
1154934842,MI,58594,MIS001,49444
1205465143,MI,58594,MIS001,49444
1295229482,MI,58594,MIS001,49444
1396194288,MI,58594,MIS001,49444
1598964447,MI,58594,MIS001,49444
1891193710,MI,58594,MIS001,49444
1952189482,MI,58594,MIS001,49444
1164986352,MI,58594,MIS001,49444
1386982148,MI,58594,MIS001,49444
1447948211,MI,58594,MIS001,49444
1720713027,MI,58594,MIS001,49444
1003217860,MI,58594,MIS001,49444
1083701361,MI,58594,MIS001,49444
1174044259,MI,58594,MIS001,49444
1275547770,MI,58594,MIS001,49444
1285129643,MI,58594,MIS001,49444
1306236302,MI,58594,MIS001,49444
1336181981,MI,58594,MIS001,49444
1437462942,MI,58594,MIS001,49444
1467733063,MI,58594,MIS001,49444
1558836650,MI,58594,MIS001,49444
1578199477,MI,58594,MIS001,49444
1619629532,MI,58594,MIS001,49444
1639217896,MI,58594,MIS001,49444
1669258604,MI,58594,MIS001,49444
1689047227,MI,58594,MIS001,49444
1720247299,MI,58594,MIS001,49444
1780846980,MI,58594,MIS001,49444
1851545255,MI,58594,MIS001,49444
1861744005,MI,58594,MIS001,49444
1861874927,MI,58594,MIS001,49444
1881470474,MI,58594,MIS001,49444
1881632305,MI,58594,MIS001,49444
1902286248,MI,58594,MIS001,49444
1912928110,MI,58594,MIS001,49444
1932403037,MI,58594,MIS001,49444
1952187700,MI,58594,MIS001,49444
1952758930,MI,58594,MIS001,49444
1093367013,MI,58594,MIS001,49444
1346862075,MI,58594,MIS001,49444
1356867733,MI,58594,MIS001,49444
1407083629,MI,58594,MIS001,49444
1679016638,MI,58594,MIS001,49444
1710531264,MI,58594,MIS001,49444
1881266153,MI,58594,MIS001,49444
1922759703,MI,58594,MIS001,49444
1962954396,MI,58594,MIS001,49444
1992041024,MI,58594,MIS001,49444
1003805607,MI,58594,MIS001,49444
1063905396,MI,58594,MIS001,49444
1104866839,MI,58594,MIS001,49444
1114980661,MI,58594,MIS001,49444
1124273958,MI,58594,MIS001,49444
1124591201,MI,58594,MIS001,49444
1134513930,MI,58594,MIS001,49444
1174551915,MI,58594,MIS001,49444
1184687147,MI,58594,MIS001,49444
1205926268,MI,58594,MIS001,49444
1205995057,MI,58594,MIS001,49444
1215151568,MI,58594,MIS001,49444
1215475967,MI,58594,MIS001,49444
1225478969,MI,58594,MIS001,49444
1275637811,MI,58594,MIS001,49444
1275702102,MI,58594,MIS001,49444
1275983108,MI,58594,MIS001,49444
1306353222,MI,58594,MIS001,49444
1306835087,MI,58594,MIS001,49444
1316300486,MI,58594,MIS001,49444
1326420159,MI,58594,MIS001,49444
1346496759,MI,58594,MIS001,49444
1346506318,MI,58594,MIS001,49444
1356009369,MI,58594,MIS001,49444
1356534572,MI,58594,MIS001,49444
1366846198,MI,58594,MIS001,49444
1376703868,MI,58594,MIS001,49444
1407940190,MI,58594,MIS001,49444
1417563073,MI,58594,MIS001,49444
1427027473,MI,58594,MIS001,49444
1427189620,MI,58594,MIS001,49444
1477522670,MI,58594,MIS001,49444
1477525681,MI,58594,MIS001,49444
1518294495,MI,58594,MIS001,49444
1518533207,MI,58594,MIS001,49444
1558652727,MI,58594,MIS001,49444
1578074654,MI,58594,MIS001,49444
1598728016,MI,58594,MIS001,49444
1619208881,MI,58594,MIS001,49444
1649790494,MI,58594,MIS001,49444
1710457718,MI,58594,MIS001,49444
1750382735,MI,58594,MIS001,49444
1770505638,MI,58594,MIS001,49444
1770546194,MI,58594,MIS001,49444
1790709632,MI,58594,MIS001,49444
1801247739,MI,58594,MIS001,49444
1801268677,MI,58594,MIS001,49444
1811342421,MI,58594,MIS001,49444
1821599374,MI,58594,MIS001,49444
1831568609,MI,58594,MIS001,49444
1851549901,MI,58594,MIS001,49444
1871581355,MI,58594,MIS001,49444
1881225084,MI,58594,MIS001,49444
1881692077,MI,58594,MIS001,49444
1902240765,MI,58594,MIS001,49444
1912919630,MI,58594,MIS001,49444
1922087436,MI,58594,MIS001,49444
1932736816,MI,58594,MIS001,49444
1942200993,MI,58594,MIS001,49444
1942560487,MI,58594,MIS001,49444
1952077489,MI,58594,MIS001,49444
1952690257,MI,58594,MIS001,49444
1962843813,MI,58594,MIS001,49444
1972116895,MI,58594,MIS001,49444
1972527778,MI,58594,MIS001,49444
1972560308,MI,58594,MIS001,49444
1972589240,MI,58594,MIS001,49444
1982628848,MI,58594,MIS001,49444
1992307151,MI,58594,MIS001,49444
1992364731,MI,58594,MIS001,49444
1932198785,MI,58594,MIS001,49444
1134625502,MI,29698,MIS007,49230
1194244210,MI,29698,MIS007,49230
1215904255,MI,29698,MIS007,49230
1326515784,MI,29698,MIS007,49230
1457437469,MI,29698,MIS007,49230
1851820518,MI,29698,MIS007,49230
1891314795,MI,29698,MIS007,49230
1942778162,TX,66252,TXS002,78666
1003480930,MI,29698,MIS005,49068
1013460567,MI,29698,MIS005,49068
1013963180,MI,29698,MIS005,49068
1013988294,MI,29698,MIS005,49068
1023456159,MI,29698,MIS005,49068
1033286554,MI,29698,MIS005,49068
1053382234,MI,29698,MIS005,49068
1063487197,MI,29698,MIS005,49068
1114145133,MI,29698,MIS005,49068
1114280294,MI,29698,MIS005,49068
1124099395,MI,29698,MIS005,49068
1124706676,MI,29698,MIS005,49068
1134190275,MI,29698,MIS005,49068
1134742323,MI,29698,MIS005,49068
1144209420,MI,29698,MIS005,49068
1144743485,MI,29698,MIS005,49068
1154392363,MI,29698,MIS005,49068
1154998797,MI,29698,MIS005,49068
1164610960,MI,29698,MIS005,49068
1164733887,MI,29698,MIS005,49068
1184028656,MI,29698,MIS005,49068
1194271411,MI,29698,MIS005,49068
1205216330,MI,29698,MIS005,49068
1205474517,MI,29698,MIS005,49068
1225139256,MI,29698,MIS005,49068
1225596125,MI,29698,MIS005,49068
1225660061,MI,29698,MIS005,49068
1225673387,MI,29698,MIS005,49068
1235146150,MI,29698,MIS005,49068
1235594342,MI,29698,MIS005,49068
1265403398,MI,29698,MIS005,49068
1265532089,MI,29698,MIS005,49068
1275504458,MI,29698,MIS005,49068
1285805291,MI,29698,MIS005,49068
1306499108,MI,29698,MIS005,49068
1336110527,MI,29698,MIS005,49068
1356366819,MI,29698,MIS005,49068
1417362039,MI,29698,MIS005,49068
1417928532,MI,29698,MIS005,49068
1437260650,MI,29698,MIS005,49068
1437476355,MI,29698,MIS005,49068
1447745237,MI,29698,MIS005,49068
1447796263,MI,29698,MIS005,49068
1487614343,MI,29698,MIS005,49068
1518378587,MI,29698,MIS005,49068
1518587591,MI,29698,MIS005,49068
1548586548,MI,29698,MIS005,49068
1558646976,MI,29698,MIS005,49068
1558930875,MI,29698,MIS005,49068
1578527099,MI,29698,MIS005,49068
1578773032,MI,29698,MIS005,49068
1609351857,MI,29698,MIS005,49068
1619545647,MI,29698,MIS005,49068
1619923976,MI,29698,MIS005,49068
1619948726,MI,29698,MIS005,49068
1619997160,MI,29698,MIS005,49068
1639105612,MI,29698,MIS005,49068
1639301724,MI,29698,MIS005,49068
1639669591,MI,29698,MIS005,49068
1649227604,MI,29698,MIS005,49068
1659347748,MI,29698,MIS005,49068
1659919702,MI,29698,MIS005,49068
1669026415,MI,29698,MIS005,49068
1669479234,MI,29698,MIS005,49068
1669498200,MI,29698,MIS005,49068
1669675286,MI,29698,MIS005,49068
1679138325,MI,29698,MIS005,49068
1689325797,MI,29698,MIS005,49068
1689645707,MI,29698,MIS005,49068
1699160994,MI,29698,MIS005,49068
1699235218,MI,29698,MIS005,49068
1699769315,MI,29698,MIS005,49068
1699970566,MI,29698,MIS005,49068
1700977154,MI,29698,MIS005,49068
1710275177,MI,29698,MIS005,49068
1720298359,MI,29698,MIS005,49068
1750953741,MI,29698,MIS005,49068
1770189375,MI,29698,MIS005,49068
1770770216,MI,29698,MIS005,49068
1770832982,MI,29698,MIS005,49068
1780071340,MI,29698,MIS005,49068
1780683565,MI,29698,MIS005,49068
1801024781,MI,29698,MIS005,49068
1811530009,MI,29698,MIS005,49068
1821188616,MI,29698,MIS005,49068
1821317991,MI,29698,MIS005,49068
1831135268,MI,29698,MIS005,49068
1831887561,MI,29698,MIS005,49068
1851337430,MI,29698,MIS005,49068
1861433211,MI,29698,MIS005,49068
1861923047,MI,29698,MIS005,49068
1881122257,MI,29698,MIS005,49068
1891207379,MI,29698,MIS005,49068
1912950197,MI,29698,MIS005,49068
1922362656,MI,29698,MIS005,49068
1922599497,MI,29698,MIS005,49068
1932316429,MI,29698,MIS005,49068
1942513353,MI,29698,MIS005,49068
1942614623,MI,29698,MIS005,49068
1962477794,MI,29698,MIS005,49068
1962956409,MI,29698,MIS005,49068
1982902854,MI,29698,MIS005,49068
1679135958,MI,29698,MIS005,49068
1023296050,MI,29698,MIS005,49068
1043260821,MI,29698,MIS005,49068
1154524338,MI,29698,MIS005,49068
1184673709,MI,29698,MIS005,49068
1396864401,MI,29698,MIS005,49068
1508816380,MI,29698,MIS005,49068
1922057546,MI,29698,MIS005,49068
1205876513,MI,29698,MIS005,49068
1023463312,MI,29698,MIS005,49068
1053803965,MI,29698,MIS005,49068
1316137367,MI,29698,MIS005,49068
1497281323,MI,29698,MIS005,49068
1881124816,MI,29698,MIS005,49068
1003860396,MI,29698,MIS005,49068
1053400291,MI,29698,MIS005,49068
1104811678,MI,29698,MIS005,49068
1124001771,MI,29698,MIS005,49068
1124388822,MI,29698,MIS005,49068
1215969241,MI,29698,MIS005,49068
1336808948,MI,29698,MIS005,49068
1568773588,MI,29698,MIS005,49068
1730876590,MI,29698,MIS005,49068
1801986914,MI,29698,MIS005,49068
1811540800,MI,29698,MIS005,49068
1942300454,MI,29698,MIS005,49068
1962128512,MI,29698,MIS005,49068
1942778162,TX,66252,TXS001,78666
1053984609,MI,29698,MIS005,49037
1417608621,MI,29698,MIS005,49037
1437398831,MI,29698,MIS005,49037
1700992484,MI,29698,MIS005,49037
1780888503,MI,58594,MIS001,48647
1821151598,MI,29698,MIS007,49201
1912985615,MI,29698,MIS007,49201
1013232453,MI,58594,MIS001,49412
1033269816,MI,58594,MIS001,49412
1033594932,MI,58594,MIS001,49412
1043410145,MI,58594,MIS001,49412
1093023228,MI,58594,MIS001,49412
1114169570,MI,58594,MIS001,49412
1134244544,MI,58594,MIS001,49412
1164631818,MI,58594,MIS001,49412
1174761837,MI,58594,MIS001,49412
1184831869,MI,58594,MIS001,49412
1215928684,MI,58594,MIS001,49412
1235392598,MI,58594,MIS001,49412
1306048442,MI,58594,MIS001,49412
1366460172,MI,58594,MIS001,49412
1407015084,MI,58594,MIS001,49412
1457779274,MI,58594,MIS001,49412
1487697421,MI,58594,MIS001,49412
1497791610,MI,58594,MIS001,49412
1508241498,MI,58594,MIS001,49412
1518086230,MI,58594,MIS001,49412
1518321819,MI,58594,MIS001,49412
1528049111,MI,58594,MIS001,49412
1528247590,MI,58594,MIS001,49412
1538109574,MI,58594,MIS001,49412
1598980773,MI,58594,MIS001,49412
1609054394,MI,58594,MIS001,49412
1639445844,MI,58594,MIS001,49412
1659545440,MI,58594,MIS001,49412
1669671772,MI,58594,MIS001,49412
1669793253,MI,58594,MIS001,49412
1679692206,MI,58594,MIS001,49412
1689360265,MI,58594,MIS001,49412
1700147873,MI,58594,MIS001,49412
1710450259,MI,58594,MIS001,49412
1740539733,MI,58594,MIS001,49412
1760648364,MI,58594,MIS001,49412
1760703284,MI,58594,MIS001,49412
1770782716,MI,58594,MIS001,49412
1780070870,MI,58594,MIS001,49412
1790943330,MI,58594,MIS001,49412
1801001011,MI,58594,MIS001,49412
1801214226,MI,58594,MIS001,49412
1831180231,MI,58594,MIS001,49412
1831189448,MI,58594,MIS001,49412
1851497424,MI,58594,MIS001,49412
1902969546,MI,58594,MIS001,49412
1144879875,MI,58594,MIS001,49412
1154352466,MI,58594,MIS001,49412
1265750632,MI,58594,MIS001,49412
1366195406,MI,58594,MIS001,49412
1386699692,MI,58594,MIS001,49412
1659619823,MI,58594,MIS001,49412
1992252795,MI,58594,MIS001,49412
1013294222,MI,58594,MIS001,49412
1023009453,MI,58594,MIS001,49412
1043692932,MI,58594,MIS001,49412
1063112324,MI,58594,MIS001,49412
1073888459,MI,58594,MIS001,49412
1093022386,MI,58594,MIS001,49412
1093958621,MI,58594,MIS001,49412
1124451927,MI,58594,MIS001,49412
1144489287,MI,58594,MIS001,49412
1275513079,MI,58594,MIS001,49412
1346443769,MI,58594,MIS001,49412
1356399281,MI,58594,MIS001,49412
1407030307,MI,58594,MIS001,49412
1427499029,MI,58594,MIS001,49412
1427762442,MI,58594,MIS001,49412
1588016448,MI,58594,MIS001,49412
1588088801,MI,58594,MIS001,49412
1588674188,MI,58594,MIS001,49412
1689394660,MI,58594,MIS001,49412
1710207535,MI,58594,MIS001,49412
1841726965,MI,58594,MIS001,49412
1861919722,MI,58594,MIS001,49412
1942639844,MI,58594,MIS001,49412
1942885215,MI,58594,MIS001,49412
1992298681,MI,58594,MIS001,49412
1932470929,MI,58594,MIS001,49456
1063013837,MI,29698,MIS007,49230
1083744999,MI,29698,MIS007,49230
1114193356,MI,29698,MIS007,49230
1124072400,MI,29698,MIS007,49230
1134480957,MI,29698,MIS007,49230
1154030237,MI,29698,MIS007,49230
1295351500,MI,29698,MIS007,49230
1316634173,MI,29698,MIS007,49230
1407272206,MI,29698,MIS007,49230
1508913047,MI,29698,MIS007,49230
1538116561,MI,29698,MIS007,49230
1588248280,MI,29698,MIS007,49230
1659871838,MI,29698,MIS007,49230
1730812371,MI,29698,MIS007,49230
1760014690,MI,29698,MIS007,49230
1811413859,MI,29698,MIS007,49230
1871033837,MI,29698,MIS007,49230
1881345387,MI,29698,MIS007,49230
1922629286,MI,29698,MIS007,49230
1487151841,MI,29698,MIS007,49230
1558491357,MI,29698,MIS007,49230
1659332104,MI,29698,MIS007,49230
1720640741,MI,29698,MIS007,49230
1902926371,MI,29698,MIS007,49230
1003455981,MI,58594,MIS001,49412
1003842949,MI,58594,MIS001,49412
1013964550,MI,58594,MIS001,49412
1073111407,MI,58594,MIS001,49412
1104866086,MI,58594,MIS001,49412
1124321146,MI,58594,MIS001,49412
1124777966,MI,58594,MIS001,49412
1164472619,MI,58594,MIS001,49412
1184286106,MI,58594,MIS001,49412
1225559156,MI,58594,MIS001,49412
1235154840,MI,58594,MIS001,49412
1265483861,MI,58594,MIS001,49412
1336874247,MI,58594,MIS001,49412
1356371868,MI,58594,MIS001,49412
1366495756,MI,58594,MIS001,49412
1376659409,MI,58594,MIS001,49412
1407079536,MI,58594,MIS001,49412
1407815137,MI,58594,MIS001,49412
1477965242,MI,58594,MIS001,49412
1508875402,MI,58594,MIS001,49412
1518452580,MI,58594,MIS001,49412
1598271074,MI,58594,MIS001,49412
1619208881,MI,58594,MIS001,49412
1629563689,MI,58594,MIS001,49412
1639188428,MI,58594,MIS001,49412
1669843785,MI,58594,MIS001,49412
1750042677,MI,58594,MIS001,49412
1750901757,MI,58594,MIS001,49412
1811418106,MI,58594,MIS001,49412
1891357810,MI,58594,MIS001,49412
1912916743,MI,58594,MIS001,49412
1962414235,MI,58594,MIS001,49412
1437130499,MI,58594,MIS001,49412
1992365746,MI,58594,MIS001,49412
1003346636,MI,58594,MIS001,49412
1013328236,MI,58594,MIS001,49412
1013355007,MI,58594,MIS001,49412
1033260005,MI,58594,MIS001,49412
1033309380,MI,58594,MIS001,49412
1033552740,MI,58594,MIS001,49412
