COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,GAP_RATIO,ACCESS_GAP_LEVEL,GAP_SCORE,UC05_KEY,COUNTY_NAME,providers_per_1000_patients,services_per_beneficiary,is_anomaly,anomaly_label,anomaly_score
37183,North Carolina,Psychiatry,Mental Health Disorders,1434,1,593,1805.6,1434.0,3104.5,4291.159571,0.46191,LOW GAP,2.52,37183|Psychiatry,Wake County,0.6973500697350069,3.0397306397306396,False,1,0.05573266055295756
48439,Texas,Endocrinology,Diabetes,31630,1,753,3224.7,31630.0,18070.0,22988.768287,1.750415,HIGH GAP,9.53,48439|Endocrinology,Tarrant County,0.031615554852987664,4.276790450928382,False,1,0.09128533467057687
37081,North Carolina,Psychiatry,Mental Health Disorders,2375,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,37081|Psychiatry,Guilford County,0.0,0.0,False,1,0.08653208169514648
48201,Texas,Cardiology,Heart Disease,51672,5,3747,10604.9,10334.4,10823.136364,15071.056217,0.954843,MODERATE GAP,5.2,48201|Cardiology,Harris County,0.09676420498529184,2.8294823906083244,False,1,0.15645468358785147
37119,North Carolina,Psychiatry,Mental Health Disorders,33784,1,840,1902.0,33784.0,3104.5,4291.159571,10.882268,CRITICAL GAP,59.25,37119|Psychiatry,Mecklenburg County,0.029599810561212407,2.2615933412604043,False,1,0.12067850942872438
26099,Michigan,Psychiatry,Mental Health Disorders,2890,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,26099|Psychiatry,Macomb County,0.0,0.0,False,1,0.08653208169514648
48029,Texas,Cardiology,Heart Disease,20360,2,509,981.9,10180.0,10823.136364,15071.056217,0.940578,MODERATE GAP,5.12,48029|Cardiology,Bexar County,0.09823182711198428,1.9252941176470588,False,1,0.12438710611622306
37119,North Carolina,Psychiatry,Mental Health Disorders,7993,2,1193,4125.3,3996.5,3104.5,4291.159571,1.287325,HIGH GAP,7.01,37119|Psychiatry,Mecklenburg County,0.25021894157387714,3.455025125628141,False,1,0.1278885984666902
48029,Texas,Cardiology,Heart Disease,59424,3,2698,9435.1,19808.0,10823.136364,15071.056217,1.830153,HIGH GAP,9.96,48029|Cardiology,Bexar County,0.050484652665589665,3.495776213412375,False,1,0.14416052855230577
37081,North Carolina,Endocrinology,Diabetes,1294,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,37081|Endocrinology,Guilford County,0.0,0.0,False,1,0.08653208169514648
48029,Texas,Pulmonary,Respiratory Disease,44515,1,583,1445.1,44515.0,4251.578947,5741.879972,10.470228,CRITICAL GAP,57.01,48029|Pulmonary,Bexar County,0.022464337863641468,2.474486301369863,False,1,0.10156243497362999
48085,Texas,Endocrinology,Diabetes,25776,1,405,751.4,25776.0,18070.0,22988.768287,1.426453,HIGH GAP,7.77,48085|Endocrinology,Collin County,0.03879577901924271,1.8507389162561576,False,1,0.10765637041342602
26049,Michigan,Psychiatry,Mental Health Disorders,2855,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,26049|Psychiatry,Genesee County,0.0,0.0,False,1,0.08653208169514648
37081,North Carolina,Rheumatology,Arthritis,1478,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37081|Rheumatology,Guilford County,0.0,0.0,False,1,0.08653208169514648
37067,North Carolina,Psychiatry,Mental Health Disorders,15015,3,2065,4274.9,5005.0,3104.5,4291.159571,1.612176,HIGH GAP,8.78,37067|Psychiatry,Forsyth County,0.1998001998001998,2.069167473378509,False,1,0.12707522082892492
37067,North Carolina,Rheumatology,Arthritis,1754,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37067|Rheumatology,Forsyth County,0.0,0.0,False,1,0.08653208169514648
48085,Texas,Cardiology,Heart Disease,5834,1,226,543.8,5834.0,10823.136364,15071.056217,0.53903,MODERATE GAP,2.93,48085|Cardiology,Collin County,0.17140898183064793,2.3955947136563873,False,1,0.14277191063400546
26163,Michigan,Rheumatology,Arthritis,4982,1,748,2472.3,4982.0,10453.0,13315.598761,0.47661,LOW GAP,2.6,26163|Rheumatology,Wayne County,0.2007226013649137,3.300801068090788,False,1,0.13550202846560555
48201,Texas,Endocrinology,Diabetes,8626,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,48201|Endocrinology,Harris County,0.0,0.0,False,1,0.08653208169514648
37051,North Carolina,Cardiology,Heart Disease,1524,2,284,534.1,762.0,10823.136364,15071.056217,0.070405,LOW GAP,0.38,37051|Cardiology,Cumberland County,1.3123359580052494,1.8740350877192984,True,-1,-0.05633826139308451
37067,North Carolina,Cardiology,Heart Disease,778,0,0,0.0,0.0,10823.136364,15071.056217,0.0,NO PROVIDER,100.0,37067|Cardiology,Forsyth County,0.0,0.0,False,1,0.08653208169514648
37081,North Carolina,Rheumatology,Arthritis,3449,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37081|Rheumatology,Guilford County,0.0,0.0,False,1,0.08653208169514648
26163,Michigan,Psychiatry,Mental Health Disorders,928,1,597,2378.3,928.0,3104.5,4291.159571,0.298921,LOW GAP,1.63,26163|Psychiatry,Wayne County,1.0775862068965516,3.977090301003345,True,-1,-0.018920325395970328
26099,Michigan,Pulmonary,Respiratory Disease,1728,0,0,0.0,0.0,4251.578947,5741.879972,0.0,NO PROVIDER,100.0,26099|Pulmonary,Macomb County,0.0,0.0,False,1,0.08653208169514648
48439,Texas,Pulmonary,Respiratory Disease,2248,2,585,1465.5,1124.0,4251.578947,5741.879972,0.264372,LOW GAP,1.44,48439|Pulmonary,Tarrant County,0.889679715302491,2.500853242320819,False,1,0.013845008618829424
37119,North Carolina,Rheumatology,Arthritis,5188,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37119|Rheumatology,Mecklenburg County,0.0,0.0,False,1,0.08653208169514648
26099,Michigan,Rheumatology,Arthritis,16892,1,878,2372.5,16892.0,10453.0,13315.598761,1.615995,HIGH GAP,8.8,26099|Rheumatology,Macomb County,0.059199621122424814,2.6990898748577927,False,1,0.14786730933720188
37081,North Carolina,Rheumatology,Arthritis,52855,4,1594,3904.3,13213.75,10453.0,13315.598761,1.264111,HIGH GAP,6.88,37081|Rheumatology,Guilford County,0.07567874373285403,2.4478369905956114,False,1,0.1429383054811736
37119,North Carolina,Endocrinology,Diabetes,63452,2,449,1284.5,31726.0,18070.0,22988.768287,1.755728,HIGH GAP,9.56,37119|Endocrinology,Mecklenburg County,0.03151988904999054,2.8544444444444443,False,1,0.13203152797957984
37119,North Carolina,Endocrinology,Diabetes,3855,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,37119|Endocrinology,Mecklenburg County,0.0,0.0,False,1,0.08653208169514648
37081,North Carolina,Rheumatology,Arthritis,2622,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37081|Rheumatology,Guilford County,0.0,0.0,False,1,0.08653208169514648
26049,Michigan,Psychiatry,Mental Health Disorders,2259,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,26049|Psychiatry,Genesee County,0.0,0.0,False,1,0.08653208169514648
26125,Michigan,Pulmonary,Respiratory Disease,6087,1,514,887.1,6087.0,4251.578947,5741.879972,1.431703,HIGH GAP,7.8,26125|Pulmonary,Oakland County,0.1642845408247084,1.7225242718446603,False,1,0.0918849561023547
26049,Michigan,Pulmonary,Respiratory Disease,11834,2,1526,4856.0,5917.0,4251.578947,5741.879972,1.391718,HIGH GAP,7.58,26049|Pulmonary,Genesee County,0.1690045631232043,3.1800916830386377,False,1,0.14278525168089207
37119,North Carolina,Psychiatry,Mental Health Disorders,7036,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,37119|Psychiatry,Mecklenburg County,0.0,0.0,False,1,0.08653208169514648
26077,Michigan,Pulmonary,Respiratory Disease,197,0,0,0.0,0.0,4251.578947,5741.879972,0.0,NO PROVIDER,100.0,26077|Pulmonary,Kalamazoo County,0.0,0.0,False,1,0.08653208169514648
48085,Texas,Cardiology,Heart Disease,18055,1,775,1971.7,18055.0,10823.136364,15071.056217,1.668186,HIGH GAP,9.08,48085|Cardiology,Collin County,0.055386319579063974,2.5408505154639176,False,1,0.14665466742159666
26077,Michigan,Pulmonary,Respiratory Disease,74212,3,1037,3911.7,24737.3333,4251.578947,5741.879972,5.818387,CRITICAL GAP,31.68,26077|Pulmonary,Kalamazoo County,0.040424729154314665,3.7684971098265896,False,1,0.12999319576048174
37183,North Carolina,Endocrinology,Diabetes,4777,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,37183|Endocrinology,Wake County,0.0,0.0,False,1,0.08653208169514648
48113,Texas,Pulmonary,Respiratory Disease,2378,0,0,0.0,0.0,4251.578947,5741.879972,0.0,NO PROVIDER,100.0,48113|Pulmonary,Dallas County,0.0,0.0,False,1,0.08653208169514648
26049,Michigan,Psychiatry,Mental Health Disorders,3079,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,26049|Psychiatry,Genesee County,0.0,0.0,False,1,0.08653208169514648
37051,North Carolina,Rheumatology,Arthritis,2351,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37051|Rheumatology,Cumberland County,0.0,0.0,False,1,0.08653208169514648
37051,North Carolina,Cardiology,Heart Disease,482,0,0,0.0,0.0,10823.136364,15071.056217,0.0,NO PROVIDER,100.0,37051|Cardiology,Cumberland County,0.0,0.0,False,1,0.08653208169514648
48085,Texas,Cardiology,Heart Disease,3690,1,255,629.2,3690.0,10823.136364,15071.056217,0.340936,LOW GAP,1.86,48085|Cardiology,Collin County,0.27100271002710025,2.4578125,False,1,0.12542273032869905
48201,Texas,Pulmonary,Respiratory Disease,2280,7,3438,13510.7,325.7143,4251.578947,5741.879972,0.07661,LOW GAP,0.42,48201|Pulmonary,Harris County,3.0701754385964914,3.92867112532713,True,-1,-0.12921601231373303
48085,Texas,Endocrinology,Diabetes,184156,4,730,2266.4,46039.0,18070.0,22988.768287,2.547814,CRITICAL GAP,13.87,48085|Endocrinology,Collin County,0.02172071504593931,3.1004103967168266,False,1,0.10944440402289723
48439,Texas,Cardiology,Heart Disease,14802,1,896,3419.4,14802.0,10823.136364,15071.056217,1.367626,HIGH GAP,7.45,48439|Cardiology,Tarrant County,0.0675584380489123,3.812040133779264,False,1,0.14506896622994497
37119,North Carolina,Rheumatology,Arthritis,6991,1,275,637.7,6991.0,10453.0,13315.598761,0.668803,MODERATE GAP,3.64,37119|Rheumatology,Mecklenburg County,0.14304105278214846,2.3105072463768117,False,1,0.13577418983701467
37051,North Carolina,Rheumatology,Arthritis,36563,3,725,2004.7,12187.6667,10453.0,13315.598761,1.165949,HIGH GAP,6.35,37051|Rheumatology,Cumberland County,0.082050159997812,2.7612947658402205,False,1,0.14896448512302135
26125,Michigan,Psychiatry,Mental Health Disorders,6594,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,26125|Psychiatry,Oakland County,0.0,0.0,False,1,0.08653208169514648
48085,Texas,Pulmonary,Respiratory Disease,42159,2,143,301.2,21079.5,4251.578947,5741.879972,4.95804,CRITICAL GAP,27.0,48085|Pulmonary,Collin County,0.047439455395052066,2.091666666666667,False,1,0.1343782685888732
37119,North Carolina,Endocrinology,Diabetes,3907,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,37119|Endocrinology,Mecklenburg County,0.0,0.0,False,1,0.08653208169514648
48029,Texas,Endocrinology,Diabetes,83909,4,2307,9917.1,20977.25,18070.0,22988.768287,1.160888,HIGH GAP,6.32,48029|Endocrinology,Bexar County,0.047670690867487396,4.296837088388215,False,1,0.10877523320416282
37051,North Carolina,Cardiology,Heart Disease,111549,1,649,1264.0,111549.0,10823.136364,15071.056217,10.306532,CRITICAL GAP,56.12,37051|Cardiology,Cumberland County,0.00896467023460542,1.9446153846153846,False,1,0.023744605368967164
26163,Michigan,Psychiatry,Mental Health Disorders,5660,2,1141,4290.3,2830.0,3104.5,4291.159571,0.91158,MODERATE GAP,4.96,26163|Psychiatry,Wayne County,0.3533568904593639,3.756830122591944,False,1,0.10694381629096722
48439,Texas,Endocrinology,Diabetes,12742,2,145,540.9,6371.0,18070.0,22988.768287,0.352573,LOW GAP,1.92,48439|Endocrinology,Tarrant County,0.15696123057604772,3.704794520547945,False,1,0.13727980112157806
37119,North Carolina,Psychiatry,Mental Health Disorders,4263,1,145,269.6,4263.0,3104.5,4291.159571,1.373168,HIGH GAP,7.48,37119|Psychiatry,Mecklenburg County,0.2345765892563922,1.8465753424657536,False,1,0.10336619259301444
26125,Michigan,Psychiatry,Mental Health Disorders,929,3,1714,6303.9,309.6667,3104.5,4291.159571,0.099748,LOW GAP,0.54,26125|Psychiatry,Oakland County,3.2292787944025836,3.675743440233236,True,-1,-0.13148660196706452
26099,Michigan,Pulmonary,Respiratory Disease,24966,3,480,1249.5,8322.0,4251.578947,5741.879972,1.95739,HIGH GAP,10.66,26099|Pulmonary,Macomb County,0.1201634222542658,2.5977130977130978,False,1,0.1471515510798448
26125,Michigan,Rheumatology,Arthritis,4862,1,524,1533.5,4862.0,10453.0,13315.598761,0.46513,LOW GAP,2.53,26125|Rheumatology,Oakland County,0.20567667626491157,2.920952380952381,False,1,0.14785188077153044
37067,North Carolina,Endocrinology,Diabetes,34201,2,1059,2993.2,17100.5,18070.0,22988.768287,0.946348,MODERATE GAP,5.15,37067|Endocrinology,Forsyth County,0.058477822285898075,2.82377358490566,False,1,0.15363360819977895
26049,Michigan,Psychiatry,Mental Health Disorders,4006,2,621,1300.7,2003.0,3104.5,4291.159571,0.645192,MODERATE GAP,3.51,26049|Psychiatry,Genesee County,0.4992511233150275,2.0911575562700966,False,1,0.05855241763189212
26099,Michigan,Pulmonary,Respiratory Disease,2661,1,670,1138.4,2661.0,4251.578947,5741.879972,0.625885,MODERATE GAP,3.41,26099|Pulmonary,Macomb County,0.37579857196542654,1.6965722801788377,False,1,0.05060510640747029
37081,North Carolina,Cardiology,Heart Disease,76279,1,295,656.1,76279.0,10823.136364,15071.056217,7.047772,CRITICAL GAP,38.37,37081|Cardiology,Guilford County,0.01310976808820252,2.216554054054054,False,1,0.06695674074550528
26163,Michigan,Psychiatry,Mental Health Disorders,998,1,154,542.8,998.0,3104.5,4291.159571,0.321469,LOW GAP,1.75,26163|Psychiatry,Wayne County,1.002004008016032,3.5019354838709673,False,1,0.005888804951514226
48201,Texas,Pulmonary,Respiratory Disease,3496,3,2361,10616.2,1165.3333,4251.578947,5741.879972,0.274094,LOW GAP,1.49,48201|Pulmonary,Harris County,0.8581235697940502,4.4945808636748525,True,-1,-0.02008242581550712
48029,Texas,Endocrinology,Diabetes,16046,2,1594,2850.5,8023.0,18070.0,22988.768287,0.443996,LOW GAP,2.42,48029|Endocrinology,Bexar County,0.12464165524118162,1.7871473354231975,False,1,0.11171257985950422
37067,North Carolina,Rheumatology,Arthritis,170679,2,129,299.6,85339.5,10453.0,13315.598761,8.164116,CRITICAL GAP,44.45,37067|Rheumatology,Forsyth County,0.011717903198401677,2.304615384615385,False,1,0.0648521865312438
37051,North Carolina,Rheumatology,Arthritis,2047,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37051|Rheumatology,Cumberland County,0.0,0.0,False,1,0.08653208169514648
26099,Michigan,Pulmonary,Respiratory Disease,4580,1,213,340.6,4580.0,4251.578947,5741.879972,1.077247,HIGH GAP,5.87,26099|Pulmonary,Macomb County,0.2183406113537118,1.5915887850467292,False,1,0.07699243494371633
48201,Texas,Cardiology,Heart Disease,217248,3,205,815.7,72416.0,10823.136364,15071.056217,6.690852,CRITICAL GAP,36.43,48201|Cardiology,Harris County,0.013809102960671676,3.959708737864078,False,1,0.07006230222730825
48439,Texas,Pulmonary,Respiratory Disease,2378,1,563,1259.3,2378.0,4251.578947,5741.879972,0.559322,MODERATE GAP,3.05,48439|Pulmonary,Tarrant County,0.42052144659377627,2.232801418439716,False,1,0.0874695019364301
37081,North Carolina,Cardiology,Heart Disease,9580,1,61,184.8,9580.0,10823.136364,15071.056217,0.885141,MODERATE GAP,4.82,37081|Cardiology,Guilford County,0.10438413361169104,2.980645161290323,False,1,0.15493787493526268
37119,North Carolina,Rheumatology,Arthritis,6647,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37119|Rheumatology,Mecklenburg County,0.0,0.0,False,1,0.08653208169514648
37081,North Carolina,Cardiology,Heart Disease,947,0,0,0.0,0.0,10823.136364,15071.056217,0.0,NO PROVIDER,100.0,37081|Cardiology,Guilford County,0.0,0.0,False,1,0.08653208169514648
48113,Texas,Cardiology,Heart Disease,4705,0,0,0.0,0.0,10823.136364,15071.056217,0.0,NO PROVIDER,100.0,48113|Cardiology,Dallas County,0.0,0.0,False,1,0.08653208169514648
26099,Michigan,Psychiatry,Mental Health Disorders,1319,2,485,1917.9,659.5,3104.5,4291.159571,0.212434,LOW GAP,1.16,26099|Psychiatry,Macomb County,1.5163002274450341,3.9462962962962966,True,-1,-0.04194824580548706
37183,North Carolina,Rheumatology,Arthritis,2995,0,0,0.0,0.0,10453.0,13315.598761,0.0,NO PROVIDER,100.0,37183|Rheumatology,Wake County,0.0,0.0,False,1,0.08653208169514648
48439,Texas,Cardiology,Heart Disease,1662,1,319,513.0,1662.0,10823.136364,15071.056217,0.15356,LOW GAP,0.84,48439|Cardiology,Tarrant County,0.601684717208183,1.603125,True,-1,-0.0004903729749747843
48113,Texas,Pulmonary,Respiratory Disease,4268,0,0,0.0,0.0,4251.578947,5741.879972,0.0,NO PROVIDER,100.0,48113|Pulmonary,Dallas County,0.0,0.0,False,1,0.08653208169514648
48085,Texas,Endocrinology,Diabetes,2163,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,48085|Endocrinology,Collin County,0.0,0.0,False,1,0.08653208169514648
48201,Texas,Endocrinology,Diabetes,1144584,7,972,4094.0,163512.0,18070.0,22988.768287,9.04881,CRITICAL GAP,49.27,48201|Endocrinology,Harris County,0.006115759088018005,4.207605344295992,True,-1,-0.017496086110891484
26163,Michigan,Rheumatology,Arthritis,50272,1,891,3125.9,50272.0,10453.0,13315.598761,4.809337,CRITICAL GAP,26.19,26163|Rheumatology,Wayne County,0.019891788669637173,3.5043721973094173,False,1,0.09139394886637969
48201,Texas,Cardiology,Heart Disease,13598,4,3459,10193.4,3399.5,10823.136364,15071.056217,0.314096,LOW GAP,1.71,48201|Cardiology,Harris County,0.29416090601559053,2.9460693641618496,False,1,0.13100757936372487
37051,North Carolina,Endocrinology,Diabetes,1547,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,37051|Endocrinology,Cumberland County,0.0,0.0,False,1,0.08653208169514648
26099,Michigan,Psychiatry,Mental Health Disorders,58711,2,347,1558.4,29355.5,3104.5,4291.159571,9.45579,CRITICAL GAP,51.49,26099|Psychiatry,Macomb County,0.0340651666638279,4.4781609195402305,False,1,0.0657113200637176
37067,North Carolina,Psychiatry,Mental Health Disorders,3017,1,896,2137.1,3017.0,3104.5,4291.159571,0.971815,MODERATE GAP,5.29,37067|Psychiatry,Forsyth County,0.33145508783559824,2.3824972129319955,False,1,0.11707886609920293
26163,Michigan,Rheumatology,Arthritis,32564,1,480,1789.7,32564.0,10453.0,13315.598761,3.115278,CRITICAL GAP,16.96,26163|Rheumatology,Wayne County,0.030708758137820907,3.720790020790021,False,1,0.123510430209609
37067,North Carolina,Cardiology,Heart Disease,18986,2,1431,3032.0,9493.0,10823.136364,15071.056217,0.877103,MODERATE GAP,4.78,37067|Cardiology,Forsyth County,0.10534077741493732,2.11731843575419,False,1,0.13744374253210767
26049,Michigan,Rheumatology,Arthritis,37930,2,1436,5191.8,18965.0,10453.0,13315.598761,1.814312,HIGH GAP,9.88,26049|Rheumatology,Genesee County,0.052728710783021354,3.6129436325678497,False,1,0.14840917683992982
48085,Texas,Pulmonary,Respiratory Disease,8166,1,895,3410.2,8166.0,4251.578947,5741.879972,1.920698,HIGH GAP,10.46,48085|Pulmonary,Collin County,0.12245897624295861,3.8060267857142853,False,1,0.14423028497182616
37119,North Carolina,Endocrinology,Diabetes,2091,0,0,0.0,0.0,18070.0,22988.768287,0.0,NO PROVIDER,100.0,37119|Endocrinology,Mecklenburg County,0.0,0.0,False,1,0.08653208169514648
48201,Texas,Pulmonary,Respiratory Disease,9682,0,0,0.0,0.0,4251.578947,5741.879972,0.0,NO PROVIDER,100.0,48201|Pulmonary,Harris County,0.0,0.0,False,1,0.08653208169514648
37081,North Carolina,Psychiatry,Mental Health Disorders,2473,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,37081|Psychiatry,Guilford County,0.0,0.0,False,1,0.08653208169514648
26077,Michigan,Pulmonary,Respiratory Disease,6402,4,3145,8505.8,1600.5,4251.578947,5741.879972,0.376448,LOW GAP,2.05,26077|Pulmonary,Kalamazoo County,0.6248047485160887,2.70368722186904,False,1,0.05913150830155256
37051,North Carolina,Rheumatology,Arthritis,16709,2,387,767.6,8354.5,10453.0,13315.598761,0.799244,MODERATE GAP,4.35,37051|Rheumatology,Cumberland County,0.11969597223053444,1.9783505154639176,False,1,0.126413167415578
37067,North Carolina,Endocrinology,Diabetes,2134,1,809,1301.6,2134.0,18070.0,22988.768287,0.118096,LOW GAP,0.64,37067|Endocrinology,Forsyth County,0.46860356138706655,1.6069135802469134,False,1,0.025927917732881167
48201,Texas,Cardiology,Heart Disease,12544,0,0,0.0,0.0,10823.136364,15071.056217,0.0,NO PROVIDER,100.0,48201|Cardiology,Harris County,0.0,0.0,False,1,0.08653208169514648
37067,North Carolina,Cardiology,Heart Disease,322608,3,2187,7640.8,107536.0,10823.136364,15071.056217,9.935752,CRITICAL GAP,54.1,37067|Cardiology,Forsyth County,0.009299211426871,3.4921389396709324,False,1,0.05823264595779154
26125,Michigan,Psychiatry,Mental Health Disorders,4535,0,0,0.0,0.0,3104.5,4291.159571,0.0,NO PROVIDER,100.0,26125|Psychiatry,Oakland County,0.0,0.0,False,1,0.08653208169514648
